Time,Alpha,Beta,Theta,Gamma,Delta,B/A,T/A,G/B,T/B,D/B,(B+G)/(A+T),Spectral Entropy,Sample Entropy,Delta RP,Theta RP,Alpha RP,Beta RP,FAA,Engagement,ZCR,Spectral_Entropy_New,Rule_Label,ML_Label
12:12:03,0.030138537184412357,0.13952675916451496,0.012925015478203909,0.03855613629848972,0.01083201171526464,4.629513314159062,0.4288534443167574,0.2763350666880212,0.09263467133902335,0.0776339376054216,4.135254738582155,6.234935111622076,0.7999765824996641,0.056001869468238465,0.06682277020300038,0.15581726365626225,0.721358096672499,-0.5655408330162367,3.2399444679623057,3,1.6924838059054435,Distress,Distressed
12:12:04,0.04979246679430225,0.11922877388342948,0.03017606796254998,0.04229574056325548,0.020548915952927994,2.394514302253304,0.6060368145087166,0.3547444059485861,0.25309383783526335,0.17234863098582867,2.019825611563217,6.245045274376651,0.6167508191274569,0.09351203184931975,0.13732234998990941,0.22659077254445295,0.542574845616318,-0.31598407307186505,1.4909274418807759,3,2.0439529925021214,Alert,Focused
12:12:04,0.02988386233366284,0.11537407860510357,0.02774914422327461,0.04144207543156887,0.018089129098879265,3.860748564456469,0.9285661911250486,0.3591974552049483,0.24051454675753423,0.15678676976302278,2.720896279902934,6.31343202574639,0.6943060402856771,0.09465979830547874,0.14521032941754822,0.15638123679865162,0.6037486354783215,-0.44736739867966985,2.0018403282639023,3,1.9781192552935085,Acute Stress,Stressed
12:12:05,0.04005532657987874,0.1214324626254868,0.02615778395763107,0.03376983103588898,0.03014222994939294,3.0316183387826077,0.6530413353506668,0.2780955792689426,0.21541014150643562,0.24822217467791474,2.3439459112488543,6.224437829575416,0.6296208716625651,0.13840182746064075,0.12010674419692972,0.1839190533512483,0.5575723749911812,-0.37365332163993287,1.8339363262562625,2,2.024559581123323,Acute Stress,Stressed
12:12:05,0.043919802588191816,0.14158786877727306,0.025370533677347797,0.04248458111881634,0.01573129313479098,3.2237819943056865,0.5776559133298305,0.3000580592511591,0.1791857868646734,0.11110622167452305,2.6565002180169155,6.259485550205598,0.6569353640339456,0.06942027258919962,0.11195706217690758,0.19381271721351226,0.6248099480203806,-0.43099723080686836,2.043370447276082,3,1.8954088860278926,Acute Stress,Stressed
12:12:06,0.05120832332144318,0.08555339019700434,0.01902405646522195,0.03918839617717958,0.019217608121887546,1.6706930562825002,0.37150320946469534,0.45805778224498417,0.22236472945625105,0.2246270788058198,1.7761039943270396,6.356598652780358,0.7370361582105877,0.10981278378692802,0.10870679566966521,0.2926133419582094,0.4888670785851973,-0.19625373662698786,1.2181300466654736,2,2.093056725642171,Alert,Focused
12:12:06,0.031613149333421554,0.11171048102030183,0.02734490411913773,0.04664040783791065,0.021365686446553643,3.5336713796559662,0.8649851310520519,0.41751147620100576,0.2447836932522757,0.19125946152421208,2.6857773248620362,6.325156040667859,0.6436594397690841,0.11125978663729699,0.14239599581895743,0.16462247812949804,0.5817217394142474,-0.4170992612847494,1.8947129317499707,3,2.0289939359194467,Acute Stress,Stressed
12:12:07,0.031829096494532354,0.10368497364078828,0.020774512515672226,0.04124992541610285,0.015195718225042131,3.2575531529334936,0.6526893567098551,0.3978389921669005,0.2003618440184452,0.14655660981008667,2.7551749130722696,6.284663681816623,0.718420976307076,0.08861288262199016,0.12114527341304557,0.1856093900837105,0.6046324538812539,-0.4190230637975434,1.971024508910898,3,1.9739954423585164,Acute Stress,Stressed
12:12:08,0.04656701757865711,0.09495130722483958,0.03277512950796619,0.04098122187100864,0.02550080000625403,2.039024875588302,0.70382711223894,0.43160250310158776,0.34517828628052954,0.26856712931681404,1.7132233102304748,6.244176435253939,0.664212686147868,0.12763530209283264,0.16404440467965864,0.23307485862233698,0.4752454346051717,-0.24217057598283473,1.1967171798867013,3,2.157320542943085,Alert,Focused
12:12:08,0.03634546736538176,0.09740790780940303,0.02642609553010323,0.042642556275417624,0.023602334040838592,2.680056548184104,0.7270809112025202,0.4377730436306654,0.27129312316009163,0.24230408569108183,2.2310776814705138,6.2954166547771955,0.7778765459208878,0.1284258475614268,0.1437905975875324,0.19776423142469376,0.530019323426347,-0.33225509200165326,1.551759292855147,3,2.10249953234167,Acute Stress,Stressed
12:12:09,0.030523221774005245,0.10856193845928735,0.022795574438485677,0.04450297141896921,0.03161861190439896,3.5566998550507827,0.7468272716184655,0.4099316210686364,0.20997759216536485,0.2912495148219604,2.870695703116714,6.244930414267783,0.7159369058120577,0.16340423088690526,0.11780698406395634,0.15774328086420075,0.5610455041849377,-0.40330222332073695,2.0360531391876395,2,2.059878556148327,Acute Stress,Stressed
12:12:09,0.03910823845870415,0.10433332358227519,0.022763568927362792,0.037608983416868635,0.016104038943745857,2.667809333638094,0.5820658210264238,0.36046952330825477,0.21818119221910814,0.15435182538823783,2.2940983769084258,6.23271609817913,0.6466992813252882,0.08833367488597227,0.12486244624085394,0.2145160250445037,0.5722878538286701,-0.35777182878416636,1.6862548830420434,3,2.004002054833003,Acute Stress,Stressed
12:12:10,0.03443928008468951,0.11382804698146745,0.027256104991973864,0.039549789854431174,0.032132033477533,3.3051807907004247,0.7914249346951643,0.3474520639089094,0.23944981676099106,0.2822857312377895,2.4860101065129294,6.172711987817677,0.6539324677296158,0.15473723937217762,0.13125638143770774,0.16584817546627362,0.5481582037238409,-0.3823100282575673,1.8449710925530844,2,2.067691078215609,Acute Stress,Stressed
